feature_set,feature,comparison,left_group,right_group,mann_whitney_u_pvalue,cohens_d,separation_score,left_count,left_mean,left_median,left_std,left_min,left_max,left_q25,left_q75,left_IQR,left_missing_count,left_zero_ratio,left_unique_count,right_count,right_mean,right_median,right_std,right_min,right_max,right_q25,right_q75,right_IQR,right_missing_count,right_zero_ratio,right_unique_count
add_back_dropped__query_label_count,additional_AAAA_count,TP_vs_FN,TP,FN,1.0,,0.0,7262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,9183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1
add_back_dropped__query_label_count,additional_AAAA_count,TN_vs_FP,TN,FP,,,,65780,0.13952569169960474,0.0,0.3464968949812828,0.0,1.0,0.0,0.0,0.0,0,0.8604743083003953,2,0,,,,,,,,,0,,0
add_back_dropped__query_label_count,additional_AAAA_count,TP_vs_TN,TP,TN,5.396057870960501e-254,-0.42431812749565867,0.0,7262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,65780,0.13952569169960474,0.0,0.3464968949812828,0.0,1.0,0.0,0.0,0.0,0,0.8604743083003953,2
add_back_dropped__query_label_count,additional_AAAA_count,FN_vs_TP,FN,TP,1.0,,0.0,9183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,7262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1
add_back_dropped__query_label_count,answer_record_count,actual_normal_vs_actual_attack,actual_normal,actual_attack,0.0,0.44814110325768225,0.0,65780,1.2766950440863485,1.0,0.6903027878367249,0.0,12.0,1.0,1.0,0.0,0,0.005518394648829431,13,16445,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1
add_back_dropped__query_label_count,answer_record_count,TP_vs_FN,TP,FN,1.0,,0.0,7262,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1,9183,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1
add_back_dropped__query_label_count,answer_record_count,TN_vs_FP,TN,FP,,,,65780,1.2766950440863485,1.0,0.6903027878367249,0.0,12.0,1.0,1.0,0.0,0,0.005518394648829431,13,0,,,,,,,,,0,,0
add_back_dropped__query_label_count,answer_record_count,TP_vs_TN,TP,TN,0.0,-0.4223752890836728,0.0,7262,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1,65780,1.2766950440863485,1.0,0.6903027878367249,0.0,12.0,1.0,1.0,0.0,0,0.005518394648829431,13
add_back_dropped__query_label_count,answer_record_count,FN_vs_TP,FN,TP,1.0,,0.0,9183,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1,7262,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1
add_back_dropped__query_label_count,frame_len,actual_normal_vs_actual_attack,actual_normal,actual_attack,0.0,1.4673027466082607,0.3302752293547681,65780,175.27546366676802,172.0,30.619567644177156,70.0,419.0,148.0,192.0,44.0,0,0.0,163,16445,131.71395560960778,136.0,25.625965873055407,100.0,171.0,100.0,165.0,65.0,0,0.0,5
add_back_dropped__query_label_count,frame_len,TP_vs_FN,TP,FN,0.0,1.9213179014084587,0.8333333333226496,7262,151.60616909942163,165.0,19.335666866430632,129.0,171.0,129.0,171.0,42.0,0,0.0,3,9183,115.98301208755309,100.0,17.887610324582734,100.0,136.0,100.0,136.0,36.0,0,0.0,2
add_back_dropped__query_label_count,frame_len,TN_vs_FP,TN,FP,,,,65780,175.27546366676802,172.0,30.619567644177156,70.0,419.0,148.0,192.0,44.0,0,0.0,163,0,,,,,,,,,0,,0
add_back_dropped__query_label_count,frame_len,TP_vs_TN,TP,TN,0.0,-0.7972032045481064,0.08139534883626284,7262,151.60616909942163,165.0,19.335666866430632,129.0,171.0,129.0,171.0,42.0,0,0.0,3,65780,175.27546366676802,172.0,30.619567644177156,70.0,419.0,148.0,192.0,44.0,0,0.0,163
add_back_dropped__query_label_count,frame_len,FN_vs_TP,FN,TP,0.0,-1.9213179014084587,0.8333333333226496,9183,115.98301208755309,100.0,17.887610324582734,100.0,136.0,100.0,136.0,36.0,0,0.0,2,7262,151.60616909942163,165.0,19.335666866430632,129.0,171.0,129.0,171.0,42.0,0,0.0,3
add_back_dropped__query_label_count,query_label_count,actual_normal_vs_actual_attack,actual_normal,actual_attack,0.0,3.446429787438099,2.9999999969999998,65780,4.433034356947401,5.0,0.7892813341487687,1.0,5.0,4.0,5.0,1.0,0,0.0,5,16445,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0,0.0,1
add_back_dropped__query_label_count,query_label_count,TP_vs_FN,TP,FN,1.0,,0.0,7262,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0,0.0,1,9183,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0,0.0,1
add_back_dropped__query_label_count,query_label_count,TN_vs_FP,TN,FP,,,,65780,4.433034356947401,5.0,0.7892813341487687,1.0,5.0,4.0,5.0,1.0,0,0.0,5,0,,,,,,,,,0,,0
add_back_dropped__query_label_count,query_label_count,TP_vs_TN,TP,TN,0.0,-3.248277757148119,2.9999999969999998,7262,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0,0.0,1,65780,4.433034356947401,5.0,0.7892813341487687,1.0,5.0,4.0,5.0,1.0,0,0.0,5
add_back_dropped__query_label_count,query_label_count,FN_vs_TP,FN,TP,1.0,,0.0,9183,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0,0.0,1,7262,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0,0.0,1
add_back_dropped__query_label_count,ttl_std,actual_normal_vs_actual_attack,actual_normal,actual_attack,0.0,0.33787357706000826,0.0,65780,2742.7568231968485,0.0,9075.82472833607,-1.0,43185.0,0.0,32.5,32.5,0,0.691045910611128,1656,16445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1
add_back_dropped__query_label_count,ttl_std,TP_vs_FN,TP,FN,1.0,,0.0,7262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,9183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1
add_back_dropped__query_label_count,ttl_std,TN_vs_FP,TN,FP,,,,65780,2742.7568231968485,0.0,9075.82472833607,-1.0,43185.0,0.0,32.5,32.5,0,0.691045910611128,1656,0,,,,,,,,,0,,0
add_back_dropped__query_label_count,ttl_std,TP_vs_TN,TP,TN,0.0,-0.318447579896275,0.0,7262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,65780,2742.7568231968485,0.0,9075.82472833607,-1.0,43185.0,0.0,32.5,32.5,0,0.691045910611128,1656
add_back_dropped__query_label_count,ttl_std,FN_vs_TP,FN,TP,1.0,,0.0,9183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,7262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1
add_back_dropped__ttl_mean,has_additional_A,actual_normal_vs_actual_attack,actual_normal,actual_attack,0.0,-0.7922637126073326,0.0,65780,0.13952569169960474,0.0,0.3464968949812828,0.0,1.0,0.0,0.0,0.0,0,0.8604743083003953,2,16445,0.4415931894192764,0.0,0.4965920258506806,0.0,1.0,0.0,1.0,1.0,0,0.5584068105807236,2
add_back_dropped__ttl_mean,has_additional_A,TP_vs_FN,TP,FN,0.0,,999999999.9999999,7262,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1,9183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1
add_back_dropped__ttl_mean,has_additional_A,TN_vs_FP,TN,FP,,,,65780,0.13952569169960474,0.0,0.3464968949812828,0.0,1.0,0.0,0.0,0.0,0,0.8604743083003953,2,0,,,,,,,,,0,,0
add_back_dropped__ttl_mean,has_additional_A,TP_vs_TN,TP,TN,0.0,2.616828791949147,999999999.9999999,7262,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1,65780,0.13952569169960474,0.0,0.3464968949812828,0.0,1.0,0.0,0.0,0.0,0,0.8604743083003953,2
add_back_dropped__ttl_mean,has_additional_A,FN_vs_TP,FN,TP,0.0,,999999999.9999999,9183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,7262,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1
add_back_dropped__ttl_mean,additional_A_count,actual_normal_vs_actual_attack,actual_normal,actual_attack,0.0,-0.7922637126073326,0.0,65780,0.13952569169960474,0.0,0.3464968949812828,0.0,1.0,0.0,0.0,0.0,0,0.8604743083003953,2,16445,0.4415931894192764,0.0,0.4965920258506806,0.0,1.0,0.0,1.0,1.0,0,0.5584068105807236,2
add_back_dropped__ttl_mean,additional_A_count,TP_vs_FN,TP,FN,0.0,,999999999.9999999,7262,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1,9183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1
add_back_dropped__ttl_mean,additional_A_count,TN_vs_FP,TN,FP,,,,65780,0.13952569169960474,0.0,0.3464968949812828,0.0,1.0,0.0,0.0,0.0,0,0.8604743083003953,2,0,,,,,,,,,0,,0
add_back_dropped__ttl_mean,additional_A_count,TP_vs_TN,TP,TN,0.0,2.616828791949147,999999999.9999999,7262,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1,65780,0.13952569169960474,0.0,0.3464968949812828,0.0,1.0,0.0,0.0,0.0,0,0.8604743083003953,2
add_back_dropped__ttl_mean,additional_A_count,FN_vs_TP,FN,TP,0.0,,999999999.9999999,9183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,7262,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1
add_back_dropped__ttl_mean,unique_record_name_count,actual_normal_vs_actual_attack,actual_normal,actual_attack,4.0799850477864585e-205,-0.25874420541160026,0.0,65780,1.317254484645789,1.0,0.4764512828802376,0.0,5.0,1.0,2.0,1.0,0,0.0007601094557616296,6,16445,1.4415931894192764,1.0,0.4965920258506806,1.0,2.0,1.0,2.0,1.0,0,0.0,2
add_back_dropped__ttl_mean,unique_record_name_count,TP_vs_FN,TP,FN,0.0,,999999999.9999999,7262,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0,0.0,1,9183,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1
add_back_dropped__ttl_mean,unique_record_name_count,TN_vs_FP,TN,FP,,,,65780,1.317254484645789,1.0,0.4764512828802376,0.0,5.0,1.0,2.0,1.0,0,0.0007601094557616296,6,0,,,,,,,,,0,,0
add_back_dropped__ttl_mean,unique_record_name_count,TP_vs_TN,TP,TN,0.0,1.5100005459337953,0.9999999989999999,7262,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0,0.0,1,65780,1.317254484645789,1.0,0.4764512828802376,0.0,5.0,1.0,2.0,1.0,0,0.0007601094557616296,6
add_back_dropped__ttl_mean,unique_record_name_count,FN_vs_TP,FN,TP,0.0,,999999999.9999999,9183,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1,7262,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,0,0.0,1
add_back_dropped__ttl_mean,additional_out_of_bailiwick_count,actual_normal_vs_actual_attack,actual_normal,actual_attack,0.0,0.4486335774135458,0.0,65780,0.2773791425965339,0.0,0.691249853853276,0.0,2.0,0.0,0.0,0.0,0,0.861310428701733,2,16445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1
add_back_dropped__ttl_mean,additional_out_of_bailiwick_count,TP_vs_FN,TP,FN,1.0,,0.0,7262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,9183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1
add_back_dropped__ttl_mean,additional_out_of_bailiwick_count,TN_vs_FP,TN,FP,,,,65780,0.2773791425965339,0.0,0.691249853853276,0.0,2.0,0.0,0.0,0.0,0,0.861310428701733,2,0,,,,,,,,,0,,0
add_back_dropped__ttl_mean,additional_out_of_bailiwick_count,TP_vs_TN,TP,TN,2.8625568912422546e-252,-0.42283944850229566,0.0,7262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,65780,0.2773791425965339,0.0,0.691249853853276,0.0,2.0,0.0,0.0,0.0,0,0.861310428701733,2
add_back_dropped__ttl_mean,additional_out_of_bailiwick_count,FN_vs_TP,FN,TP,1.0,,0.0,9183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,7262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1
add_back_dropped__ttl_mean,record_total,actual_normal_vs_actual_attack,actual_normal,actual_attack,0.0,0.7752738731266764,0.0,65780,2.4836120401337793,2.0,0.899326988730359,0.0,12.0,2.0,3.0,1.0,0,0.0007297050775311645,13,16445,1.8215871085436304,2.0,0.6409055683066263,1.0,3.0,1.0,2.0,1.0,0,0.0,3
add_back_dropped__ttl_mean,record_total,TP_vs_FN,TP,FN,0.0,1.7813018074824176,0.49999999975,7262,2.299091159460204,2.0,0.4578913727603667,2.0,3.0,2.0,3.0,1.0,0,0.0,2,9183,1.4439725579875857,1.0,0.49687806457174255,1.0,2.0,1.0,2.0,1.0,0,0.0,2
add_back_dropped__ttl_mean,record_total,TN_vs_FP,TN,FP,,,,65780,2.4836120401337793,2.0,0.899326988730359,0.0,12.0,2.0,3.0,1.0,0,0.0007297050775311645,13,0,,,,,,,,,0,,0
add_back_dropped__ttl_mean,record_total,TP_vs_TN,TP,TN,8.452712808185224e-30,-0.21317591876238573,0.0,7262,2.299091159460204,2.0,0.4578913727603667,2.0,3.0,2.0,3.0,1.0,0,0.0,2,65780,2.4836120401337793,2.0,0.899326988730359,0.0,12.0,2.0,3.0,1.0,0,0.0007297050775311645,13
add_back_dropped__ttl_mean,record_total,FN_vs_TP,FN,TP,0.0,-1.7813018074824176,0.49999999975,9183,1.4439725579875857,1.0,0.49687806457174255,1.0,2.0,1.0,2.0,1.0,0,0.0,2,7262,2.299091159460204,2.0,0.4578913727603667,2.0,3.0,2.0,3.0,1.0,0,0.0,2
add_back_dropped__ttl_mean,answer_A_count,actual_normal_vs_actual_attack,actual_normal,actual_attack,0.0,-0.27153142725447765,0.0,65780,0.6925661295226513,1.0,0.7350238328959653,0.0,11.0,0.0,1.0,1.0,0,0.38393128610519917,12,16445,0.8755244755244755,1.0,0.33013329990559215,0.0,1.0,1.0,1.0,0.0,0,0.12447552447552447,2
add_back_dropped__ttl_mean,answer_A_count,TP_vs_FN,TP,FN,0.0,-0.942744855264052,0.0,7262,0.7181217295510879,1.0,0.4499453180124894,0.0,1.0,0.0,1.0,1.0,0,0.28187827044891217,2,9183,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1
add_back_dropped__ttl_mean,answer_A_count,TN_vs_FP,TN,FP,,,,65780,0.6925661295226513,1.0,0.7350238328959653,0.0,11.0,0.0,1.0,1.0,0,0.38393128610519917,12,0,,,,,,,,,0,,0
add_back_dropped__ttl_mean,answer_A_count,TP_vs_TN,TP,TN,5.582539419706346e-32,0.03590211758971605,0.0,7262,0.7181217295510879,1.0,0.4499453180124894,0.0,1.0,0.0,1.0,1.0,0,0.28187827044891217,2,65780,0.6925661295226513,1.0,0.7350238328959653,0.0,11.0,0.0,1.0,1.0,0,0.38393128610519917,12
add_back_dropped__ttl_mean,answer_A_count,FN_vs_TP,FN,TP,0.0,0.942744855264052,0.0,9183,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1,7262,0.7181217295510879,1.0,0.4499453180124894,0.0,1.0,0.0,1.0,1.0,0,0.28187827044891217,2
add_back_dropped__ttl_mean,dns_count_add_rr,actual_normal_vs_actual_attack,actual_normal,actual_attack,0.0,1.042016955993276,0.9999999989999999,65780,1.1989358467619338,1.0,0.7737260064962977,0.0,3.0,1.0,1.0,0.0,0,0.08011553663727576,3,16445,0.4415931894192764,0.0,0.4965920258506806,0.0,1.0,0.0,1.0,1.0,0,0.5584068105807236,2
add_back_dropped__ttl_mean,dns_count_add_rr,TP_vs_FN,TP,FN,0.0,,999999999.9999999,7262,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1,9183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1
add_back_dropped__ttl_mean,dns_count_add_rr,TN_vs_FP,TN,FP,,,,65780,1.1989358467619338,1.0,0.7737260064962977,0.0,3.0,1.0,1.0,0.0,0,0.08011553663727576,3,0,,,,,,,,,0,,0
add_back_dropped__ttl_mean,dns_count_add_rr,TP_vs_TN,TP,TN,3.840093543516943e-33,-0.270933433650962,0.0,7262,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1,65780,1.1989358467619338,1.0,0.7737260064962977,0.0,3.0,1.0,1.0,0.0,0,0.08011553663727576,3
add_back_dropped__ttl_mean,dns_count_add_rr,FN_vs_TP,FN,TP,0.0,,999999999.9999999,9183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,7262,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1
add_back_dropped__ttl_mean,dns_count_answers,actual_normal_vs_actual_attack,actual_normal,actual_attack,0.0,0.44814110325768225,0.0,65780,1.2766950440863485,1.0,0.6903027878367249,0.0,12.0,1.0,1.0,0.0,0,0.005518394648829431,13,16445,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1
add_back_dropped__ttl_mean,dns_count_answers,TP_vs_FN,TP,FN,1.0,,0.0,7262,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1,9183,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1
add_back_dropped__ttl_mean,dns_count_answers,TN_vs_FP,TN,FP,,,,65780,1.2766950440863485,1.0,0.6903027878367249,0.0,12.0,1.0,1.0,0.0,0,0.005518394648829431,13,0,,,,,,,,,0,,0
add_back_dropped__ttl_mean,dns_count_answers,TP_vs_TN,TP,TN,0.0,-0.4223752890836728,0.0,7262,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1,65780,1.2766950440863485,1.0,0.6903027878367249,0.0,12.0,1.0,1.0,0.0,0,0.005518394648829431,13
add_back_dropped__ttl_mean,dns_count_answers,FN_vs_TP,FN,TP,1.0,,0.0,9183,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1,7262,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1
add_back_dropped__ttl_mean,additional_AAAA_count,actual_normal_vs_actual_attack,actual_normal,actual_attack,0.0,0.45020245905169104,0.0,65780,0.13952569169960474,0.0,0.3464968949812828,0.0,1.0,0.0,0.0,0.0,0,0.8604743083003953,2,16445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1
add_back_dropped__ttl_mean,additional_AAAA_count,TP_vs_FN,TP,FN,1.0,,0.0,7262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,9183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1
add_back_dropped__ttl_mean,additional_AAAA_count,TN_vs_FP,TN,FP,,,,65780,0.13952569169960474,0.0,0.3464968949812828,0.0,1.0,0.0,0.0,0.0,0,0.8604743083003953,2,0,,,,,,,,,0,,0
add_back_dropped__ttl_mean,additional_AAAA_count,TP_vs_TN,TP,TN,5.396057870960501e-254,-0.42431812749565867,0.0,7262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,65780,0.13952569169960474,0.0,0.3464968949812828,0.0,1.0,0.0,0.0,0.0,0,0.8604743083003953,2
add_back_dropped__ttl_mean,additional_AAAA_count,FN_vs_TP,FN,TP,1.0,,0.0,9183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,7262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1
add_back_dropped__ttl_mean,answer_record_count,actual_normal_vs_actual_attack,actual_normal,actual_attack,0.0,0.44814110325768225,0.0,65780,1.2766950440863485,1.0,0.6903027878367249,0.0,12.0,1.0,1.0,0.0,0,0.005518394648829431,13,16445,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1
add_back_dropped__ttl_mean,answer_record_count,TP_vs_FN,TP,FN,1.0,,0.0,7262,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1,9183,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1
add_back_dropped__ttl_mean,answer_record_count,TN_vs_FP,TN,FP,,,,65780,1.2766950440863485,1.0,0.6903027878367249,0.0,12.0,1.0,1.0,0.0,0,0.005518394648829431,13,0,,,,,,,,,0,,0
add_back_dropped__ttl_mean,answer_record_count,TP_vs_TN,TP,TN,0.0,-0.4223752890836728,0.0,7262,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1,65780,1.2766950440863485,1.0,0.6903027878367249,0.0,12.0,1.0,1.0,0.0,0,0.005518394648829431,13
add_back_dropped__ttl_mean,answer_record_count,FN_vs_TP,FN,TP,1.0,,0.0,9183,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1,7262,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1
add_back_dropped__ttl_mean,frame_len,actual_normal_vs_actual_attack,actual_normal,actual_attack,0.0,1.4673027466082607,0.3302752293547681,65780,175.27546366676802,172.0,30.619567644177156,70.0,419.0,148.0,192.0,44.0,0,0.0,163,16445,131.71395560960778,136.0,25.625965873055407,100.0,171.0,100.0,165.0,65.0,0,0.0,5
add_back_dropped__ttl_mean,frame_len,TP_vs_FN,TP,FN,0.0,1.9213179014084587,0.8333333333226496,7262,151.60616909942163,165.0,19.335666866430632,129.0,171.0,129.0,171.0,42.0,0,0.0,3,9183,115.98301208755309,100.0,17.887610324582734,100.0,136.0,100.0,136.0,36.0,0,0.0,2
add_back_dropped__ttl_mean,frame_len,TN_vs_FP,TN,FP,,,,65780,175.27546366676802,172.0,30.619567644177156,70.0,419.0,148.0,192.0,44.0,0,0.0,163,0,,,,,,,,,0,,0
add_back_dropped__ttl_mean,frame_len,TP_vs_TN,TP,TN,0.0,-0.7972032045481064,0.08139534883626284,7262,151.60616909942163,165.0,19.335666866430632,129.0,171.0,129.0,171.0,42.0,0,0.0,3,65780,175.27546366676802,172.0,30.619567644177156,70.0,419.0,148.0,192.0,44.0,0,0.0,163
add_back_dropped__ttl_mean,frame_len,FN_vs_TP,FN,TP,0.0,-1.9213179014084587,0.8333333333226496,9183,115.98301208755309,100.0,17.887610324582734,100.0,136.0,100.0,136.0,36.0,0,0.0,2,7262,151.60616909942163,165.0,19.335666866430632,129.0,171.0,129.0,171.0,42.0,0,0.0,3
add_back_dropped__ttl_mean,ttl_mean,actual_normal_vs_actual_attack,actual_normal,actual_attack,0.0,-0.4591980968297483,0.1295616497516711,65780,12693.007540513943,300.0,23339.144111404425,-1.0,86400.0,200.0,10856.5,10656.5,0,0.0,2183,16445,24216.19519610824,7200.0,31140.579388524053,30.0,86400.0,600.0,43200.0,42600.0,0,0.0,11
add_back_dropped__ttl_mean,ttl_mean,TP_vs_FN,TP,FN,0.623625330697944,0.024870535801619405,0.0,7262,24648.651886532636,7200.0,31500.975237999293,30.0,86400.0,600.0,43200.0,42600.0,0,0.0,11,9183,23874.20450833061,7200.0,30850.021319916952,30.0,86400.0,600.0,43200.0,42600.0,0,0.0,11
add_back_dropped__ttl_mean,ttl_mean,TN_vs_FP,TN,FP,,,,65780,12693.007540513943,300.0,23339.144111404425,-1.0,86400.0,200.0,10856.5,10656.5,0,0.0,2183,0,,,,,,,,,0,,0
add_back_dropped__ttl_mean,ttl_mean,TP_vs_TN,TP,TN,0.0,0.492535228904077,0.1295616497516711,7262,24648.651886532636,7200.0,31500.975237999293,30.0,86400.0,600.0,43200.0,42600.0,0,0.0,11,65780,12693.007540513943,300.0,23339.144111404425,-1.0,86400.0,200.0,10856.5,10656.5,0,0.0,2183
add_back_dropped__ttl_mean,ttl_mean,FN_vs_TP,FN,TP,0.623625330697944,-0.024870535801619405,0.0,9183,23874.20450833061,7200.0,30850.021319916952,30.0,86400.0,600.0,43200.0,42600.0,0,0.0,11,7262,24648.651886532636,7200.0,31500.975237999293,30.0,86400.0,600.0,43200.0,42600.0,0,0.0,11
add_back_dropped__ttl_mean,ttl_std,actual_normal_vs_actual_attack,actual_normal,actual_attack,0.0,0.33787357706000826,0.0,65780,2742.7568231968485,0.0,9075.82472833607,-1.0,43185.0,0.0,32.5,32.5,0,0.691045910611128,1656,16445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1
add_back_dropped__ttl_mean,ttl_std,TP_vs_FN,TP,FN,1.0,,0.0,7262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,9183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1
add_back_dropped__ttl_mean,ttl_std,TN_vs_FP,TN,FP,,,,65780,2742.7568231968485,0.0,9075.82472833607,-1.0,43185.0,0.0,32.5,32.5,0,0.691045910611128,1656,0,,,,,,,,,0,,0
add_back_dropped__ttl_mean,ttl_std,TP_vs_TN,TP,TN,0.0,-0.318447579896275,0.0,7262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,65780,2742.7568231968485,0.0,9075.82472833607,-1.0,43185.0,0.0,32.5,32.5,0,0.691045910611128,1656
add_back_dropped__ttl_mean,ttl_std,FN_vs_TP,FN,TP,1.0,,0.0,9183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,7262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1
add_back_dropped__ttl_min,has_additional_A,actual_normal_vs_actual_attack,actual_normal,actual_attack,0.0,-0.7922637126073326,0.0,65780,0.13952569169960474,0.0,0.3464968949812828,0.0,1.0,0.0,0.0,0.0,0,0.8604743083003953,2,16445,0.4415931894192764,0.0,0.4965920258506806,0.0,1.0,0.0,1.0,1.0,0,0.5584068105807236,2
add_back_dropped__ttl_min,has_additional_A,TP_vs_FN,TP,FN,0.0,,999999999.9999999,7262,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1,9183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1
add_back_dropped__ttl_min,has_additional_A,TN_vs_FP,TN,FP,,,,65780,0.13952569169960474,0.0,0.3464968949812828,0.0,1.0,0.0,0.0,0.0,0,0.8604743083003953,2,0,,,,,,,,,0,,0
add_back_dropped__ttl_min,has_additional_A,TP_vs_TN,TP,TN,0.0,2.616828791949147,999999999.9999999,7262,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1,65780,0.13952569169960474,0.0,0.3464968949812828,0.0,1.0,0.0,0.0,0.0,0,0.8604743083003953,2
add_back_dropped__ttl_min,has_additional_A,FN_vs_TP,FN,TP,0.0,,999999999.9999999,9183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1,7262,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1
